,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
558,3/28/2016,378.6491485,-2081.512527,536.2313232,378.6491485,378.6491485,-1163.344276,-1163.344276,-1163.344276,13.04104266,13.04104266,13.04104266,-1176.385319,-1176.385319,-1176.385319,0,0,0,-784.6951275
559,3/29/2016,379.1685722,-2195.539058,642.5162807,379.1685722,379.1685722,-1159.861968,-1159.861968,-1159.861968,-0.172608715,-0.172608715,-0.172608715,-1159.689359,-1159.689359,-1159.689359,0,0,0,-780.6933953
560,3/30/2016,379.6879959,-2021.579537,592.9939395,379.6879959,379.6879959,-1137.41438,-1137.41438,-1137.41438,3.208377826,3.208377826,3.208377826,-1140.622758,-1140.622758,-1140.622758,0,0,0,-757.726384
561,3/31/2016,380.2074196,-2041.162311,600.0183239,380.2074196,380.2074196,-1134.19082,-1134.19082,-1134.19082,-14.4545004,-14.4545004,-14.4545004,-1119.73632,-1119.73632,-1119.73632,0,0,0,-753.9834006
562,4/1/2016,380.7268434,-1969.143153,611.7866376,380.7268434,380.7268434,-1100.138074,-1100.138074,-1100.138074,-2.583910391,-2.583910391,-2.583910391,-1097.554164,-1097.554164,-1097.554164,0,0,0,-719.4112307
563,4/2/2016,381.2462671,-2018.596016,635.1620497,381.2462671,381.2462671,-1065.441778,-1065.441778,-1065.441778,9.118442295,9.118442295,9.118442295,-1074.560221,-1074.560221,-1074.560221,0,0,0,-684.1955114
564,4/3/2016,381.7656908,-2020.478859,642.0415973,381.7656908,381.7656908,-1059.343272,-1059.343272,-1059.343272,-8.156843272,-8.156843272,-8.156843272,-1051.186428,-1051.186428,-1051.186428,0,0,0,-677.5775808
565,4/4/2016,382.2642893,-2013.330041,713.922342,382.2642893,382.2642893,-1014.761861,-1014.761861,-1014.761861,13.04104266,13.04104266,13.04104266,-1027.802903,-1027.802903,-1027.802903,0,0,0,-632.4975716
566,4/5/2016,382.7628878,-1920.417942,828.5223185,382.7628878,382.7628878,-1004.882933,-1004.882933,-1004.882933,-0.172608715,-0.172608715,-0.172608715,-1004.710324,-1004.710324,-1004.710324,0,0,0,-622.1200453
567,4/6/2016,383.2614863,-1826.986735,698.7982587,383.2614863,383.2614863,-978.926299,-978.926299,-978.926299,3.208377826,3.208377826,3.208377826,-982.1346768,-982.1346768,-982.1346768,0,0,0,-595.6648128
568,4/7/2016,383.7600848,-1916.805038,807.6678071,383.7600848,383.7600848,-974.6789577,-974.6789577,-974.6789577,-14.4545004,-14.4545004,-14.4545004,-960.2244573,-960.2244573,-960.2244573,0,0,0,-590.918873
569,4/8/2016,384.2586832,-1850.881277,833.5063741,384.2586832,384.2586832,-941.6342604,-941.6342604,-941.6342604,-2.583910391,-2.583910391,-2.583910391,-939.05035,-939.05035,-939.05035,0,0,0,-557.3755772
570,4/9/2016,384.7572817,-1829.501343,813.4909498,384.7572817,384.7572817,-909.4888852,-909.4888852,-909.4888852,9.118442295,9.118442295,9.118442295,-918.6073275,-918.6073275,-918.6073275,0,0,0,-524.7316034
571,4/10/2016,385.2558802,-1796.761972,843.2872097,385.2558802,385.2558802,-906.9758986,-906.9758986,-906.9758986,-8.156843272,-8.156843272,-8.156843272,-898.8190553,-898.8190553,-898.8190553,0,0,0,-521.7200183
572,4/11/2016,385.7544787,-1811.337262,813.5661854,385.7544787,385.7544787,-866.5033767,-866.5033767,-866.5033767,13.04104266,13.04104266,13.04104266,-879.5444193,-879.5444193,-879.5444193,0,0,0,-480.7488979
573,4/12/2016,386.2530772,-1747.991995,801.9041301,386.2530772,386.2530772,-860.7585444,-860.7585444,-860.7585444,-0.172608715,-0.172608715,-0.172608715,-860.5859357,-860.5859357,-860.5859357,0,0,0,-474.5054672
574,4/13/2016,386.7516757,-1843.408557,931.1934837,386.7516757,386.7516757,-838.4913781,-838.4913781,-838.4913781,3.208377826,3.208377826,3.208377826,-841.6997559,-841.6997559,-841.6997559,0,0,0,-451.7397024
575,4/14/2016,387.2502742,-1779.795503,835.1076146,387.2502742,387.2502742,-837.0614381,-837.0614381,-837.0614381,-14.4545004,-14.4545004,-14.4545004,-822.6069377,-822.6069377,-822.6069377,0,0,0,-449.8111639
576,4/15/2016,387.7488727,-1787.8903,939.3877522,387.7488727,387.7488727,-805.5895332,-805.5895332,-805.5895332,-2.583910391,-2.583910391,-2.583910391,-803.0056228,-803.0056228,-803.0056228,0,0,0,-417.8406605
577,4/16/2016,388.2474712,-1626.311474,1010.313525,388.2474712,388.2474712,-773.4653002,-773.4653002,-773.4653002,9.118442295,9.118442295,9.118442295,-782.5837424,-782.5837424,-782.5837424,0,0,0,-385.2178289
578,4/17/2016,388.7460697,-1634.628031,914.8160522,388.7460697,388.7460697,-769.1887059,-769.1887059,-769.1887059,-8.156843272,-8.156843272,-8.156843272,-761.0318627,-761.0318627,-761.0318627,0,0,0,-380.4426362
579,4/18/2016,389.2446682,-1593.803104,1011.538949,389.2446682,389.2446682,-725.014741,-725.014741,-725.014741,13.04104266,13.04104266,13.04104266,-738.0557837,-738.0557837,-738.0557837,0,0,0,-335.7700728
580,4/19/2016,389.7432667,-1589.404819,990.5146657,389.7432667,389.7432667,-713.5611299,-713.5611299,-713.5611299,-0.172608715,-0.172608715,-0.172608715,-713.3885212,-713.3885212,-713.3885212,0,0,0,-323.8178632
581,4/20/2016,390.2418652,-1638.07385,1045.555239,390.2418652,390.2418652,-683.5929427,-683.5929427,-683.5929427,3.208377826,3.208377826,3.208377826,-686.8013206,-686.8013206,-686.8013206,0,0,0,-293.3510776
582,4/21/2016,390.7404637,-1644.522783,1049.855657,390.7404637,390.7404637,-672.5678886,-672.5678886,-672.5678886,-14.4545004,-14.4545004,-14.4545004,-658.1133882,-658.1133882,-658.1133882,0,0,0,-281.827425
583,4/22/2016,391.2390622,-1505.384574,1084.337612,391.2390622,391.2390622,-629.7839759,-629.7839759,-629.7839759,-2.583910391,-2.583910391,-2.583910391,-627.2000655,-627.2000655,-627.2000655,0,0,0,-238.5449137
584,4/23/2016,391.7376607,-1462.640485,1090.974031,391.7376607,391.7376607,-584.8807774,-584.8807774,-584.8807774,9.118442295,9.118442295,9.118442295,-593.9992196,-593.9992196,-593.9992196,0,0,0,-193.1431167
585,4/24/2016,392.2362592,-1446.942963,1107.474449,392.2362592,392.2362592,-566.6725241,-566.6725241,-566.6725241,-8.156843272,-8.156843272,-8.156843272,-558.5156808,-558.5156808,-558.5156808,0,0,0,-174.4362649
586,4/25/2016,392.7348577,-1459.018435,1128.088746,392.7348577,392.7348577,-507.782569,-507.782569,-507.782569,13.04104266,13.04104266,13.04104266,-520.8236117,-520.8236117,-520.8236117,0,0,0,-115.0477114
587,4/26/2016,393.2334562,-1417.394127,1317.351614,393.2334562,393.2334562,-481.2393665,-481.2393665,-481.2393665,-0.172608715,-0.172608715,-0.172608715,-481.0667578,-481.0667578,-481.0667578,0,0,0,-88.00591031
588,4/27/2016,393.7320547,-1456.134572,1325.267684,393.7320547,393.7320547,-436.2482101,-436.2482101,-436.2482101,3.208377826,3.208377826,3.208377826,-439.4565879,-439.4565879,-439.4565879,0,0,0,-42.51615542
589,4/28/2016,394.2306531,-1275.374175,1262.254668,394.2306531,394.2306531,-410.7228944,-410.7228944,-410.7228944,-14.4545004,-14.4545004,-14.4545004,-396.268394,-396.268394,-396.268394,0,0,0,-16.49224124
590,4/29/2016,394.7292516,-1372.226159,1291.903588,394.7292516,394.7292516,-354.4193874,-354.4193874,-354.4193874,-2.583910391,-2.583910391,-2.583910391,-351.835477,-351.835477,-351.835477,0,0,0,40.30986422
591,4/30/2016,395.2278501,-1206.937983,1391.19675,395.2278501,395.2278501,-297.4231571,-297.4231571,-297.4231571,9.118442295,9.118442295,9.118442295,-306.5415994,-306.5415994,-306.5415994,0,0,0,97.80469301
592,5/1/2016,395.7264486,-1200.55416,1580.444604,395.7264486,395.7264486,-268.9687737,-268.9687737,-268.9687737,-8.156843272,-8.156843272,-8.156843272,-260.8119304,-260.8119304,-260.8119304,0,0,0,126.7576749
593,5/2/2016,396.2250471,-1215.430768,1459.712365,396.2250471,396.2250471,-202.0617094,-202.0617094,-202.0617094,13.04104266,13.04104266,13.04104266,-215.102752,-215.102752,-215.102752,0,0,0,194.1633377
594,5/3/2016,396.7236456,-1000.042793,1544.552648,396.7236456,396.7236456,-170.0628332,-170.0628332,-170.0628332,-0.172608715,-0.172608715,-0.172608715,-169.8902245,-169.8902245,-169.8902245,0,0,0,226.6608125
595,5/4/2016,397.2222441,-1122.23065,1586.944962,397.2222441,397.2222441,-122.4501554,-122.4501554,-122.4501554,3.208377826,3.208377826,3.208377826,-125.6585332,-125.6585332,-125.6585332,0,0,0,274.7720888
596,5/5/2016,397.7208426,-1015.433138,1545.322982,397.7208426,397.7208426,-97.34225465,-97.34225465,-97.34225465,-14.4545004,-14.4545004,-14.4545004,-82.88775425,-82.88775425,-82.88775425,0,0,0,300.378588
597,5/6/2016,398.2194411,-1036.798446,1635.253705,398.2194411,398.2194411,-44.62568732,-44.62568732,-44.62568732,-2.583910391,-2.583910391,-2.583910391,-42.04177692,-42.04177692,-42.04177692,0,0,0,353.5937538
598,5/7/2016,398.7180396,-899.4042949,1749.668752,398.7180396,398.7180396,5.561823137,5.561823137,5.561823137,9.118442295,9.118442295,9.118442295,-3.556619159,-3.556619159,-3.556619159,0,0,0,404.2798627
599,5/8/2016,399.2166381,-855.4517406,1702.659981,399.2166381,399.2166381,24.01370179,24.01370179,24.01370179,-8.156843272,-8.156843272,-8.156843272,32.17054506,32.17054506,32.17054506,0,0,0,423.2303399
600,5/9/2016,399.7152366,-898.5561608,1860.647476,399.7152366,399.7152366,77.83239268,77.83239268,77.83239268,13.04104266,13.04104266,13.04104266,64.79135002,64.79135002,64.79135002,0,0,0,477.5476293
601,5/10/2016,400.2138351,-899.0040921,1753.460689,400.2138351,400.2138351,93.84232105,93.84232105,93.84232105,-0.172608715,-0.172608715,-0.172608715,94.01492976,94.01492976,94.01492976,0,0,0,494.0561561
602,5/11/2016,400.7124336,-785.7322747,1743.057015,400.7124336,400.7124336,122.8234882,122.8234882,122.8234882,3.208377826,3.208377826,3.208377826,119.6151104,119.6151104,119.6151104,0,0,0,523.5359218
603,5/12/2016,401.2110321,-758.5657221,1937.152769,401.2110321,401.2110321,126.981421,126.981421,126.981421,-14.4545004,-14.4545004,-14.4545004,141.4359214,141.4359214,141.4359214,0,0,0,528.1924531
604,5/13/2016,401.7096306,-802.5924927,1869.271995,401.7096306,401.7096306,156.8113816,156.8113816,156.8113816,-2.583910391,-2.583910391,-2.583910391,159.395292,159.395292,159.395292,0,0,0,558.5210122
605,5/14/2016,402.2082291,-740.5603635,1883.033561,402.2082291,402.2082291,182.6052937,182.6052937,182.6052937,9.118442295,9.118442295,9.118442295,173.4868514,173.4868514,173.4868514,0,0,0,584.8135228
606,5/15/2016,402.7068276,-693.8617845,1843.334659,402.7068276,402.7068276,175.6229595,175.6229595,175.6229595,-8.156843272,-8.156843272,-8.156843272,183.7798027,183.7798027,183.7798027,0,0,0,578.329787
607,5/16/2016,403.2054261,-642.8426992,1942.838567,403.2054261,403.2054261,203.4579379,203.4579379,203.4579379,13.04104266,13.04104266,13.04104266,190.4168952,190.4168952,190.4168952,0,0,0,606.663364
608,5/17/2016,403.7040246,-691.7266274,1989.766955,403.7040246,403.7040246,193.4379616,193.4379616,193.4379616,-0.172608715,-0.172608715,-0.172608715,193.6105703,193.6105703,193.6105703,0,0,0,597.1419861
609,5/18/2016,404.202623,-724.9379963,1918.919453,404.202623,404.202623,196.8457815,196.8457815,196.8457815,3.208377826,3.208377826,3.208377826,193.6374037,193.6374037,193.6374037,0,0,0,601.0484046
610,5/19/2016,404.7012215,-653.1909166,1751.570809,404.7012215,404.7012215,176.3765131,176.3765131,176.3765131,-14.4545004,-14.4545004,-14.4545004,190.8310135,190.8310135,190.8310135,0,0,0,581.0777346
611,5/20/2016,405.19982,-841.2667987,1870.550017,405.19982,405.19982,182.9897277,182.9897277,182.9897277,-2.583910391,-2.583910391,-2.583910391,185.5736381,185.5736381,185.5736381,0,0,0,588.1895478
612,5/21/2016,405.6984185,-752.8051236,1911.102949,405.6984185,405.6984185,187.4050683,187.4050683,187.4050683,9.118442295,9.118442295,9.118442295,178.286626,178.286626,178.286626,0,0,0,593.1034869
613,5/22/2016,406.197017,-729.3127976,1886.108943,406.197017,406.197017,161.2632552,161.2632552,161.2632552,-8.156843272,-8.156843272,-8.156843272,169.4200984,169.4200984,169.4200984,0,0,0,567.4602722
614,5/23/2016,406.6956155,-743.4609764,2041.108421,406.6956155,406.6956155,172.4831112,172.4831112,172.4831112,13.04104266,13.04104266,13.04104266,159.4420685,159.4420685,159.4420685,0,0,0,579.1787267
615,5/24/2016,407.194214,-855.0576718,1924.305872,407.194214,407.194214,148.6546983,148.6546983,148.6546983,-0.172608715,-0.172608715,-0.172608715,148.827307,148.827307,148.827307,0,0,0,555.8489123
616,5/25/2016,407.6928125,-917.5932117,1856.245821,407.6928125,407.6928125,141.2546241,141.2546241,141.2546241,3.208377826,3.208377826,3.208377826,138.0462463,138.0462463,138.0462463,0,0,0,548.9474366
617,5/26/2016,408.191411,-777.7606208,1822.059293,408.191411,408.191411,113.0997085,113.0997085,113.0997085,-14.4545004,-14.4545004,-14.4545004,127.5542089,127.5542089,127.5542089,0,0,0,521.2911195
618,5/27/2016,408.6900095,-840.0036539,1814.149775,408.6900095,408.6900095,115.197319,115.197319,115.197319,-2.583910391,-2.583910391,-2.583910391,117.7812294,117.7812294,117.7812294,0,0,0,523.8873285
619,5/28/2016,409.188608,-835.4213819,1790.010229,409.188608,409.188608,118.2411629,118.2411629,118.2411629,9.118442295,9.118442295,9.118442295,109.1227206,109.1227206,109.1227206,0,0,0,527.4297709
620,5/29/2016,409.6872065,-764.9908722,1876.093127,409.6872065,409.6872065,93.77436091,93.77436091,93.77436091,-8.156843272,-8.156843272,-8.156843272,101.9312042,101.9312042,101.9312042,0,0,0,503.4615674
621,5/30/2016,410.185805,-892.3602269,1839.362694,410.185805,410.185805,109.5503355,109.5503355,109.5503355,13.04104266,13.04104266,13.04104266,96.50929282,96.50929282,96.50929282,0,0,0,519.7361405
622,5/31/2016,410.6844035,-850.1487005,1829.0572,410.6844035,410.6844035,92.93146655,92.93146655,92.93146655,-0.172608715,-0.172608715,-0.172608715,93.10407527,93.10407527,93.10407527,0,0,0,503.61587
623,6/1/2016,411.183002,-899.5057869,1808.039302,411.183002,411.183002,95.11139015,95.11139015,95.11139015,3.208377826,3.208377826,3.208377826,91.90301232,91.90301232,91.90301232,0,0,0,506.2943921
624,6/2/2016,411.6816005,-803.1316951,1851.080029,411.6816005,411.6816005,78.57691007,78.57691007,78.57691007,-14.4545004,-14.4545004,-14.4545004,93.03141047,93.03141047,93.03141047,0,0,0,490.2585105
625,6/3/2016,412.180199,-859.9428075,1883.893115,412.180199,412.180199,93.96758546,93.96758546,93.96758546,-2.583910391,-2.583910391,-2.583910391,96.55149585,96.55149585,96.55149585,0,0,0,506.1477844
626,6/4/2016,412.6787975,-774.2148929,1828.740636,412.6787975,412.6787975,111.5815106,111.5815106,111.5815106,9.118442295,9.118442295,9.118442295,102.4630683,102.4630683,102.4630683,0,0,0,524.2603081
627,6/5/2016,413.177396,-818.6088194,1790.540092,413.177396,413.177396,102.5488308,102.5488308,102.5488308,-8.156843272,-8.156843272,-8.156843272,110.705674,110.705674,110.705674,0,0,0,515.7262267
628,6/6/2016,413.6759945,-853.9092645,1834.452766,413.6759945,413.6759945,134.2032395,134.2032395,134.2032395,13.04104266,13.04104266,13.04104266,121.1621969,121.1621969,121.1621969,0,0,0,547.879234
629,6/7/2016,414.1745929,-745.8963586,1804.909987,414.1745929,414.1745929,133.4911251,133.4911251,133.4911251,-0.172608715,-0.172608715,-0.172608715,133.6637338,133.6637338,133.6637338,0,0,0,547.665718
630,6/8/2016,414.6731914,-749.352706,1957.170822,414.6731914,414.6731914,151.2039683,151.2039683,151.2039683,3.208377826,3.208377826,3.208377826,147.9955905,147.9955905,147.9955905,0,0,0,565.8771598
631,6/9/2016,415.1717899,-820.6600736,1828.905633,415.1717899,415.1717899,149.4497076,149.4497076,149.4497076,-14.4545004,-14.4545004,-14.4545004,163.904208,163.904208,163.904208,0,0,0,564.6214976
632,6/10/2016,415.6703884,-744.0974657,1869.329658,415.6703884,415.6703884,178.5209033,178.5209033,178.5209033,-2.583910391,-2.583910391,-2.583910391,181.1048137,181.1048137,181.1048137,0,0,0,594.1912917
633,6/11/2016,416.1689869,-701.6326673,1923.895796,416.1689869,416.1689869,208.408019,208.408019,208.408019,9.118442295,9.118442295,9.118442295,199.2895767,199.2895767,199.2895767,0,0,0,624.5770059
634,6/12/2016,416.6675854,-599.387093,1970.174273,416.6675854,416.6675854,209.9792003,209.9792003,209.9792003,-8.156843272,-8.156843272,-8.156843272,218.1360436,218.1360436,218.1360436,0,0,0,626.6467857
635,6/13/2016,417.1661839,-646.0183927,2049.177515,417.1661839,417.1661839,250.3566723,250.3566723,250.3566723,13.04104266,13.04104266,13.04104266,237.3156296,237.3156296,237.3156296,0,0,0,667.5228562
636,6/14/2016,417.6647837,-631.272953,1953.040653,417.6647837,417.6647837,256.329339,256.329339,256.329339,-0.172608715,-0.172608715,-0.172608715,256.5019478,256.5019478,256.5019478,0,0,0,673.9941227
637,6/15/2016,418.1633834,-653.6375472,1989.5112,418.1633834,418.1633834,278.587149,278.587149,278.587149,3.208377826,3.208377826,3.208377826,275.3787712,275.3787712,275.3787712,0,0,0,696.7505324
638,6/16/2016,418.6619832,-653.7746206,2036.275293,418.6619832,418.6619832,279.192942,279.192942,279.192942,-14.4545004,-14.4545004,-14.4545004,293.6474424,293.6474424,293.6474424,0,0,0,697.8549252
639,6/17/2016,419.1605829,-542.0600213,2109.906614,419.1605829,419.1605829,308.4496533,308.4496533,308.4496533,-2.583910391,-2.583910391,-2.583910391,311.0335636,311.0335636,311.0335636,0,0,0,727.6102362
640,6/18/2016,419.6591827,-506.840171,2184.226675,419.6591827,419.6591827,336.4112728,336.4112728,336.4112728,9.118442295,9.118442295,9.118442295,327.2928305,327.2928305,327.2928305,0,0,0,756.0704555
641,6/19/2016,420.1577824,-615.8121449,2169.941588,420.1577824,420.1577824,334.0590554,334.0590554,334.0590554,-8.156843272,-8.156843272,-8.156843272,342.2158987,342.2158987,342.2158987,0,0,0,754.2168379
642,6/20/2016,420.6563822,-504.2072731,2150.579468,420.6563822,420.6563822,368.6732474,368.6732474,368.6732474,13.04104266,13.04104266,13.04104266,355.6322047,355.6322047,355.6322047,0,0,0,789.3296296
643,6/21/2016,421.1549819,-501.6233004,2121.617507,421.1549819,421.1549819,367.2400841,367.2400841,367.2400841,-0.172608715,-0.172608715,-0.172608715,367.4126928,367.4126928,367.4126928,0,0,0,788.3950661
644,6/22/2016,421.6535817,-501.2010868,2254.307105,421.6535817,421.6535817,380.6798098,380.6798098,380.6798098,3.208377826,3.208377826,3.208377826,377.471432,377.471432,377.471432,0,0,0,802.3333915
645,6/23/2016,422.1521815,-432.4352452,2156.363043,422.1521815,422.1521815,371.3116367,371.3116367,371.3116367,-14.4545004,-14.4545004,-14.4545004,385.7661371,385.7661371,385.7661371,0,0,0,793.4638182
646,6/24/2016,422.6507812,-485.3208136,1990.708054,422.6507812,422.6507812,389.7137265,389.7137265,389.7137265,-2.583910391,-2.583910391,-2.583910391,392.2976369,392.2976369,392.2976369,0,0,0,812.3645078
647,6/25/2016,423.149381,-495.0138643,2300.268742,423.149381,423.149381,406.2268,406.2268,406.2268,9.118442295,9.118442295,9.118442295,397.1083577,397.1083577,397.1083577,0,0,0,829.3761809
648,6/26/2016,423.6479807,-509.7976684,2179.536859,423.6479807,423.6479807,392.1230699,392.1230699,392.1230699,-8.156843272,-8.156843272,-8.156843272,400.2799132,400.2799132,400.2799132,0,0,0,815.7710506
649,6/27/2016,424.1465805,-522.9089121,2129.107614,424.1465805,424.1465805,414.9709546,414.9709546,414.9709546,13.04104266,13.04104266,13.04104266,401.929912,401.929912,401.929912,0,0,0,839.1175351
650,6/28/2016,424.6451802,-517.9209173,2255.253806,424.6451802,424.6451802,402.0354964,402.0354964,402.0354964,-0.172608715,-0.172608715,-0.172608715,402.2081051,402.2081051,402.2081051,0,0,0,826.6806766
651,6/29/2016,425.14378,-434.394704,2120.718844,425.14378,425.14378,404.5003877,404.5003877,404.5003877,3.208377826,3.208377826,3.208377826,401.2920098,401.2920098,401.2920098,0,0,0,829.6441676
652,6/30/2016,425.6423797,-478.1943294,2173.710251,425.6423797,425.6423797,384.9276488,384.9276488,384.9276488,-14.4545004,-14.4545004,-14.4545004,399.3821492,399.3821492,399.3821492,0,0,0,810.5700285
653,7/1/2016,426.1409795,-563.1558953,2144.302365,426.1409795,426.1409795,394.1131371,394.1131371,394.1131371,-2.583910391,-2.583910391,-2.583910391,396.6970475,396.6970475,396.6970475,0,0,0,820.2541165
654,7/2/2016,426.6395792,-534.6337284,2180.242805,426.6395792,426.6395792,402.5865632,402.5865632,402.5865632,9.118442295,9.118442295,9.118442295,393.4681209,393.4681209,393.4681209,0,0,0,829.2261424
655,7/3/2016,427.138179,-506.4429486,2213.677446,427.138179,427.138179,381.7777488,381.7777488,381.7777488,-8.156843272,-8.156843272,-8.156843272,389.9345921,389.9345921,389.9345921,0,0,0,808.9159278
656,7/4/2016,427.6367787,-495.2371131,2154.668633,427.6367787,427.6367787,399.3795921,399.3795921,399.3795921,13.04104266,13.04104266,13.04104266,386.3385494,386.3385494,386.3385494,0,0,0,827.0163708
657,7/5/2016,428.1353785,-533.9357931,2178.042462,428.1353785,428.1353785,382.7476475,382.7476475,382.7476475,-0.172608715,-0.172608715,-0.172608715,382.9202562,382.9202562,382.9202562,0,0,0,810.883026
658,7/6/2016,428.6339782,-495.5888926,2239.357351,428.6339782,428.6339782,383.1221774,383.1221774,383.1221774,3.208377826,3.208377826,3.208377826,379.9137995,379.9137995,379.9137995,0,0,0,811.7561556
659,7/7/2016,429.132578,-566.8507554,2071.101487,429.132578,429.132578,363.0886506,363.0886506,363.0886506,-14.4545004,-14.4545004,-14.4545004,377.543151,377.543151,377.543151,0,0,0,792.2212286
660,7/8/2016,429.6311778,-505.0730196,2155.774107,429.6311778,429.6311778,373.4347826,373.4347826,373.4347826,-2.583910391,-2.583910391,-2.583910391,376.018693,376.018693,376.018693,0,0,0,803.0659603
661,7/9/2016,430.1297775,-557.2669565,2122.31982,430.1297775,430.1297775,384.6526858,384.6526858,384.6526858,9.118442295,9.118442295,9.118442295,375.5342435,375.5342435,375.5342435,0,0,0,814.7824633
662,7/10/2016,430.6283773,-484.0402003,2065.545169,430.6283773,430.6283773,368.1077541,368.1077541,368.1077541,-8.156843272,-8.156843272,-8.156843272,376.2645974,376.2645974,376.2645974,0,0,0,798.7361314
663,7/11/2016,431.126977,-503.9527549,2132.349152,431.126977,431.126977,391.4046236,391.4046236,391.4046236,13.04104266,13.04104266,13.04104266,378.3635809,378.3635809,378.3635809,0,0,0,822.5316006
664,7/12/2016,431.6255768,-627.2968414,2166.163817,431.6255768,431.6255768,381.7899939,381.7899939,381.7899939,-0.172608715,-0.172608715,-0.172608715,381.9626026,381.9626026,381.9626026,0,0,0,813.4155707
665,7/13/2016,432.1241765,-533.237824,2058.521131,432.1241765,432.1241765,390.3780485,390.3780485,390.3780485,3.208377826,3.208377826,3.208377826,387.1696707,387.1696707,387.1696707,0,0,0,822.502225
666,7/14/2016,432.6227763,-517.6719362,2174.318016,432.6227763,432.6227763,379.6143329,379.6143329,379.6143329,-14.4545004,-14.4545004,-14.4545004,394.0688333,394.0688333,394.0688333,0,0,0,812.2371091
667,7/15/2016,433.121376,-456.1119577,2278.53792,433.121376,433.121376,400.136083,400.136083,400.136083,-2.583910391,-2.583910391,-2.583910391,402.7199934,402.7199934,402.7199934,0,0,0,833.257459
668,7/16/2016,433.6199758,-492.333508,2205.898452,433.6199758,433.6199758,422.2774834,422.2774834,422.2774834,9.118442295,9.118442295,9.118442295,413.1590411,413.1590411,413.1590411,0,0,0,855.8974592
669,7/17/2016,434.1185755,-419.0715134,2197.083728,434.1185755,434.1185755,417.2414036,417.2414036,417.2414036,-8.156843272,-8.156843272,-8.156843272,425.3982469,425.3982469,425.3982469,0,0,0,851.3599791
670,7/18/2016,434.6171753,-404.7984789,2197.405539,434.6171753,434.6171753,452.4679007,452.4679007,452.4679007,13.04104266,13.04104266,13.04104266,439.426858,439.426858,439.426858,0,0,0,887.0850759
671,7/19/2016,435.115775,-421.8113162,2247.746009,435.115775,435.115775,455.0392362,455.0392362,455.0392362,-0.172608715,-0.172608715,-0.172608715,455.2118449,455.2118449,455.2118449,0,0,0,890.1550112
672,7/20/2016,435.6143748,-419.35145,2329.855515,435.6143748,435.6143748,475.9071268,475.9071268,475.9071268,3.208377826,3.208377826,3.208377826,472.698749,472.698749,472.698749,0,0,0,911.5215016
673,7/21/2016,436.1129745,-385.177179,2276.894117,436.1129745,436.1129745,477.358092,477.358092,477.358092,-14.4545004,-14.4545004,-14.4545004,491.8125924,491.8125924,491.8125924,0,0,0,913.4710666
674,7/22/2016,436.6115743,-424.1788544,2228.815797,436.6115743,436.6115743,509.8749083,509.8749083,509.8749083,-2.583910391,-2.583910391,-2.583910391,512.4588187,512.4588187,512.4588187,0,0,0,946.4864826
675,7/23/2016,437.1101741,-430.8231375,2246.955214,437.1101741,437.1101741,543.6426857,543.6426857,543.6426857,9.118442295,9.118442295,9.118442295,534.5242434,534.5242434,534.5242434,0,0,0,980.7528598
676,7/24/2016,437.6087738,-341.1832412,2323.603256,437.6087738,437.6087738,549.7211632,549.7211632,549.7211632,-8.156843272,-8.156843272,-8.156843272,557.8780065,557.8780065,557.8780065,0,0,0,987.329937
677,7/25/2016,438.1073736,-269.4952207,2390.578619,438.1073736,438.1073736,595.4135691,595.4135691,595.4135691,13.04104266,13.04104266,13.04104266,582.3725265,582.3725265,582.3725265,0,0,0,1033.520943
678,7/26/2016,438.6059733,-281.9322497,2361.546536,438.6059733,438.6059733,607.6718597,607.6718597,607.6718597,-0.172608715,-0.172608715,-0.172608715,607.8444684,607.8444684,607.8444684,0,0,0,1046.277833
679,7/27/2016,439.1045731,-218.1382617,2416.600446,439.1045731,439.1045731,637.3241239,637.3241239,637.3241239,3.208377826,3.208377826,3.208377826,634.115746,634.115746,634.115746,0,0,0,1076.428697
680,7/28/2016,439.6031728,-181.643041,2429.463343,439.6031728,439.6031728,646.5400853,646.5400853,646.5400853,-14.4545004,-14.4545004,-14.4545004,660.9945857,660.9945857,660.9945857,0,0,0,1086.143258
681,7/29/2016,440.1017726,-278.2563198,2497.612518,440.1017726,440.1017726,685.6927746,685.6927746,685.6927746,-2.583910391,-2.583910391,-2.583910391,688.276685,688.276685,688.276685,0,0,0,1125.794547
682,7/30/2016,440.6003723,-220.5385648,2501.357243,440.6003723,440.6003723,724.8649448,724.8649448,724.8649448,9.118442295,9.118442295,9.118442295,715.7465025,715.7465025,715.7465025,0,0,0,1165.465317
683,7/31/2016,441.0989721,-140.6455975,2479.679046,441.0989721,441.0989721,735.021871,735.021871,735.021871,-8.156843272,-8.156843272,-8.156843272,743.1787143,743.1787143,743.1787143,0,0,0,1176.120843
684,8/1/2016,441.5975718,-100.6538578,2591.90433,441.5975718,441.5975718,783.3809147,783.3809147,783.3809147,13.04104266,13.04104266,13.04104266,770.3398721,770.3398721,770.3398721,0,0,0,1224.978487
